Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision
2026-04-03,28.3,14.6,7.75,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-04-04,15.7,9.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-05,16.8,8.3,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-06,19.1,6.5,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-04-07,18.9,14.4,1.2,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-08,18.4,13.8,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-04-09,19.2,9.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-10,22.5,10.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-11,21.6,10.7,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-12,24.3,11.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-13,24.0,14.0,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-04-14,25.0,15.3,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-04-15,23.6,16.6,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-16,24.8,17.0,18.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-17,23.9,15.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-18,27.2,12.4,6.25,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-04-19,22.1,13.6,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-04-20,16.8,10.0,15.75,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-04-21,15.4,10.5,37.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-22,19.2,12.6,0.5,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-23,22.2,8.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-24,22.5,11.1,0.3,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-25,17.2,10.6,0.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-26,12.2,7.6,14.2,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-27,14.1,8.3,1.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-04-28,18.5,4.2,0.25,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-04-29,19.2,8.2,1.5,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-04-30,19.2,5.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-05-01,22.0,11.0,0.2,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-05-02,14.2,7.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-05-03,13.8,2.1,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-05-04,21.1,10.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
